Object ID,ZCTA5,Geographic Identifier - FIPS Code,Area of Land (Square Meters),Area of Water (Square Meters),Name,State,County,Median Household Income in past 12 months (inflation-adjusted dollars to last year of 5-year range),"Median Household Income in past 12 months, Householder under 25 years","Median Household Income in past 12 months, Householder 25 to 44 years","Median Household Income in past 12 months, Householder 45 to 64 years","Median Household Income in past 12 months, Householder 65 years and over","Median Household Income in past 12 months, Black or African American Householder","Median Household Income in past 12 months, American Indian and Alaska Native Householder","Median Household Income in past 12 months, Asian Householder","Median Household Income in past 12 months, Native Hawaiian and Other Pacific Islander Householder","Median Household Income in past 12 months, Some Other Race Householder","Median Household Income in past 12 months, 2 or More Races Householder","Median Household Income in past 12 months, Non-Hispanic White Householder","Median Household Income in past 12 months, Hispanic or Latino Householder",Total Households,Households with any self-employment income in past 12 months,Households with no self-employment income in past 12 months,Percent of households with any self-employment income,Shape Area,Shape Length
48898,11230,36047045400,132312,0,Census Tract 454,New York,Kings County,60500.0,,40987.0,,51500.0,,,,,,,73333.0,25486.0,546.0,96.0,450.0,17.6,229877.1640625,2557.81413023546
48899,11230,36047045600,153654,0,Census Tract 456,New York,Kings County,39676.0,47353.0,51679.0,40500.0,15577.0,,,36667.0,,,46471.0,39773.0,,761.0,97.0,664.0,12.7,267015.9140625,2766.96381280242
48900,11230,36047045800,179391,0,Census Tract 458,New York,Kings County,87083.0,,110481.0,95625.0,48676.0,,,,,,,74583.0,,519.0,75.0,444.0,14.5,311735.56640625,2884.44448644151
48901,11230,36047046000,196068,0,Census Tract 460,New York,Kings County,57260.0,47868.0,58750.0,80795.0,17369.0,,,48566.0,,99083.0,,56667.0,98250.0,1183.0,129.0,1054.0,10.9,340779.484375,3735.02441737714
48902,11230,36047046201,128315,0,Census Tract 462.01,New York,Kings County,29539.0,41083.0,67438.0,74792.0,13063.0,,,43000.0,,,,29211.0,26250.0,1055.0,72.0,983.0,6.8,222993.96484375,2002.4731207103
48903,11204,36047046202,172849,0,Census Tract 462.02,New York,Kings County,54914.0,,53289.0,95179.0,31528.0,,,46458.0,,54408.0,,58542.0,53026.0,598.0,56.0,542.0,9.4,300358.6484375,2955.5559948056703
48904,11204,36047046400,164012,0,Census Tract 464,New York,Kings County,57639.0,,47083.0,60865.0,49583.0,,,,,,,54792.0,,625.0,105.0,520.0,16.8,285000.62109375,2504.42581721297
48905,11204,36047046800,295918,0,Census Tract 468,New York,Kings County,48214.0,,52000.0,116667.0,33750.0,,,,,,,46250.0,,490.0,33.0,457.0,6.7,514169.296875,3533.6879635903706
48906,11204,36047047000,181816,0,Census Tract 470,New York,Kings County,49931.0,,61989.0,63393.0,30714.0,,,,,,,48681.0,67250.0,677.0,30.0,647.0,4.4,315948.51953125,2935.0238070287896
48907,11204,36047047200,172804,0,Census Tract 472,New York,Kings County,57250.0,,52448.0,58833.0,,,,,,,,56000.0,,613.0,90.0,523.0,14.7,300300.00390625,2719.6446968678
48908,11204,36047047400,175872,0,Census Tract 474,New York,Kings County,51173.0,,35250.0,50845.0,85500.0,,,,,,,51301.0,,682.0,72.0,610.0,10.6,305652.4765625,2579.8978358328895
48909,11204,36047047600,207177,0,Census Tract 476,New York,Kings County,36007.0,,36121.0,40764.0,23125.0,,,,,,,35922.0,,961.0,143.0,818.0,14.9,360076.53125,3028.4543099318703
48910,11211,36047047700,217805,0,Census Tract 477,New York,Kings County,107727.0,33616.0,131250.0,154861.0,45446.0,83682.0,,127344.0,,23347.0,,131058.0,,1714.0,338.0,1376.0,19.7,379537.6796875,3513.98948247884
48911,11204,36047047800,221220,0,Census Tract 478,New York,Kings County,63393.0,,91326.0,65417.0,33864.0,,,,,92311.0,,70436.0,,1070.0,88.0,982.0,8.2,384514.5234375,2792.7116801211896
48912,11218,36047048000,153160,0,Census Tract 480,New York,Kings County,31918.0,146484.0,32166.0,26954.0,19306.0,,,31656.0,,26382.0,,46625.0,26671.0,1060.0,40.0,1020.0,3.8,266190.921875,2184.48979910882
48913,11211,36047048100,151301,0,Census Tract 481,New York,Kings County,84271.0,52007.0,122333.0,69722.0,12097.0,50486.0,,71806.0,,,,109539.0,38036.0,1388.0,167.0,1221.0,12.0,263615.39453125,2138.47009736047
48914,11218,36047048200,196676,0,Census Tract 482,New York,Kings County,47957.0,31786.0,59904.0,41611.0,36667.0,44125.0,,48750.0,,81406.0,,42734.0,50238.0,1780.0,230.0,1550.0,12.9,341854.00390625,2695.23783252751
48915,11218,36047048400,209195,0,Census Tract 484,New York,Kings County,51382.0,,52361.0,57125.0,33594.0,91250.0,,22019.0,,22014.0,,52462.0,45500.0,1646.0,222.0,1424.0,13.5,363622.8046875,2532.4420364464
48916,11206,36047048500,580983,0,Census Tract 485,New York,Kings County,100339.0,52344.0,123854.0,97292.0,21563.0,,,98750.0,,,65227.0,107422.0,58750.0,961.0,283.0,678.0,29.4,1012079.984375,4684.31242710555
48917,11218,36047048600,175438,0,Census Tract 486,New York,Kings County,48750.0,26944.0,62955.0,47105.0,28438.0,,,39712.0,,57273.0,,45789.0,55625.0,902.0,101.0,801.0,11.2,304985.05859375,2879.1989972481297
48918,11218,36047048800,143330,0,Census Tract 488,New York,Kings County,50232.0,,55897.0,55129.0,38385.0,50035.0,,46096.0,,,,56581.0,41250.0,1371.0,170.0,1201.0,12.4,249183.94140625,2505.0854794081697
48919,11206,36047048900,91581,0,Census Tract 489,New York,Kings County,18640.0,,8125.0,24432.0,17939.0,17396.0,16296.0,,,,10404.0,,21190.0,1545.0,36.0,1509.0,2.3,159511.47265625,1633.94894306008
48920,11218,36047049000,191799,0,Census Tract 490,New York,Kings County,54787.0,,58100.0,79130.0,28125.0,53864.0,,33846.0,,,,63542.0,46439.0,2111.0,394.0,1717.0,18.7,333424.8984375,2691.7433439639603
48921,11206,36047049100,213164,0,Census Tract 491,New York,Kings County,37093.0,84025.0,63468.0,35688.0,17135.0,,,27216.0,,,,91029.0,32371.0,2724.0,75.0,2649.0,2.8,371289.7109375,2977.2172063298303
48922,11218,36047049200,166635,0,Census Tract 492,New York,Kings County,52639.0,,55938.0,44063.0,62604.0,,,,,,,70538.0,41010.0,1087.0,183.0,904.0,16.8,289702.28515625,3273.43602892312
48923,11206,36047049300,228008,0,Census Tract 493,New York,Kings County,29922.0,64889.0,66875.0,30997.0,11409.0,16125.0,,139417.0,,,250001.0,72257.0,,3252.0,200.0,3052.0,6.2,397195.05859375,2866.17276583023
48924,11218,36047049400,182730,0,Census Tract 494,New York,Kings County,54405.0,,78795.0,72292.0,26042.0,,,,,,123352.0,52738.0,,2052.0,222.0,1830.0,10.8,317702.6015625,2290.23189920972
48925,11206,36047049500,129103,0,Census Tract 495,New York,Kings County,96078.0,80905.0,108173.0,,37802.0,,,109250.0,,,,104286.0,,1211.0,196.0,1015.0,16.2,224930.1328125,1905.7714162027398
48926,11218,36047049600,202972,0,Census Tract 496,New York,Kings County,74879.0,,77237.0,73456.0,77738.0,,,81645.0,,43864.0,,107500.0,44545.0,1385.0,238.0,1147.0,17.2,352903.18359375,2906.0978609999997
48927,11211,36047049700,164636,0,Census Tract 497,New York,Kings County,89825.0,,106571.0,67083.0,,,,95789.0,,,181250.0,86023.0,155625.0,1467.0,260.0,1207.0,17.7,286870.328125,2386.0841565661603
48928,11218,36047049800,204347,0,Census Tract 498,New York,Kings County,74271.0,,88056.0,76875.0,30602.0,,,52135.0,,49811.0,103679.0,87574.0,55870.0,1532.0,407.0,1125.0,26.6,355316.6640625,2876.2159541584497
48929,11222,36047049900,141699,0,Census Tract 499,New York,Kings County,81042.0,,88269.0,81042.0,,,,,,,,83625.0,67772.0,880.0,236.0,644.0,26.8,246937.6015625,2020.6544133087802
48930,11218,36047050000,202227,0,Census Tract 500,New York,Kings County,94232.0,,111635.0,132500.0,61944.0,77885.0,,69167.0,,,,134306.0,70000.0,1437.0,274.0,1163.0,19.1,351661.33984375,2638.42685079598
48931,11211,36047050100,172687,0,Census Tract 501,New York,Kings County,99083.0,104167.0,124615.0,115078.0,14478.0,,,,,,,120598.0,,1444.0,170.0,1274.0,11.8,300894.3359375,2510.30817040126
48932,11218,36047050202,135737,0,Census Tract 502.02,New York,Kings County,90536.0,,136012.0,84625.0,,,,98462.0,,,,117583.0,,1083.0,205.0,878.0,18.9,236072.04296875,2159.84341268929
48933,11206,36047050300,125308,0,Census Tract 503,New York,Kings County,89625.0,,96727.0,99643.0,21830.0,,,113750.0,,,125104.0,96020.0,48603.0,1263.0,162.0,1101.0,12.8,218315.61328125,2024.97863606322
48934,11218,36047050400,229309,0,Census Tract 504,New York,Kings County,83265.0,,109647.0,76000.0,43750.0,95069.0,,107660.0,,111397.0,77656.0,79397.0,83162.0,2011.0,310.0,1701.0,15.4,398760.30078125,2933.7734931024297
48935,11206,36047050500,169412,0,Census Tract 505,New York,Kings County,38897.0,61250.0,85125.0,30245.0,23466.0,20625.0,,32950.0,,24242.0,2499.0,100909.0,26618.0,1901.0,107.0,1794.0,5.6,295116.1953125,2431.86915682133
48936,11218,36047050600,164685,0,Census Tract 506,New York,Kings County,55272.0,,77429.0,50545.0,40972.0,41528.0,,,,45815.0,68333.0,84646.0,45598.0,2023.0,305.0,1718.0,15.1,286381.84765625,2689.66259898788
48937,11206,36047050700,174429,0,Census Tract 507,New York,Kings County,31724.0,16354.0,36563.0,32778.0,30900.0,30450.0,,,,,,31908.0,32232.0,580.0,30.0,550.0,5.2,303801.32421875,2468.59540231903
48938,11226,36047050801,78240,0,Census Tract 508.01,New York,Kings County,43950.0,33715.0,68388.0,41200.0,21875.0,38938.0,,,,48409.0,,76650.0,36736.0,1379.0,183.0,1196.0,13.3,136063.71875,1508.65476783172
48939,11226,36047050803,56086,0,Census Tract 508.03,New York,Kings County,46810.0,73500.0,62396.0,40192.0,16151.0,38750.0,,100781.0,,40852.0,25260.0,68864.0,41705.0,948.0,129.0,819.0,13.6,97544.546875,1311.69255907446
48940,11226,36047050804,103103,0,Census Tract 508.04,New York,Kings County,53134.0,,53944.0,53472.0,35625.0,44528.0,,,,53627.0,,80407.0,53459.0,2508.0,258.0,2250.0,10.3,179312.171875,1727.23482007996
48941,11206,36047050900,141788,0,Census Tract 509,New York,Kings County,40870.0,23000.0,36250.0,49667.0,70781.0,,,,,51157.0,,32254.0,51728.0,768.0,17.0,751.0,2.2,246962.78125,2019.04750215719
48942,11226,36047051001,76942,0,Census Tract 510.01,New York,Kings County,53373.0,54531.0,71844.0,35625.0,23500.0,50361.0,,,,,,59375.0,55946.0,1445.0,96.0,1349.0,6.6,133786.3984375,1468.14383456201
48943,11226,36047051002,107067,0,Census Tract 510.02,New York,Kings County,48295.0,43333.0,57125.0,50833.0,37870.0,41984.0,,,,39167.0,62500.0,91029.0,38438.0,1813.0,240.0,1573.0,13.2,186183.07421875,1801.6482731108802
48944,11206,36047051100,159004,0,Census Tract 511,New York,Kings County,42159.0,92969.0,105625.0,24521.0,14761.0,12917.0,,37500.0,,21630.0,,129625.0,19883.0,1945.0,264.0,1681.0,13.6,276983.453125,2129.11834559038
48945,11226,36047051200,139992,0,Census Tract 512,New York,Kings County,54688.0,,59000.0,53469.0,43958.0,53219.0,,,,38589.0,,75197.0,39133.0,2364.0,326.0,2038.0,13.8,243422.671875,2223.17929522141
48946,11206,36047051300,258100,0,Census Tract 513,New York,Kings County,94750.0,,135985.0,37771.0,16823.0,52279.0,,104600.0,,31792.0,153631.0,112813.0,38018.0,2232.0,162.0,2070.0,7.3,449664.41015625,2864.15139767051
48947,11226,36047051400,181082,0,Census Tract 514,New York,Kings County,52791.0,,71115.0,51218.0,40846.0,47113.0,,84324.0,,44544.0,52841.0,110607.0,45000.0,2784.0,450.0,2334.0,16.2,314838.33203125,2529.52232391697
48948,11211,36047051500,186924,0,Census Tract 515,New York,Kings County,143000.0,,158902.0,113864.0,,142813.0,,177763.0,,68490.0,,158371.0,68333.0,1106.0,220.0,886.0,19.9,325729.359375,2764.7058537542894
48949,11210,36047051601,115923,0,Census Tract 516.01,New York,Kings County,51913.0,33750.0,62649.0,50901.0,50040.0,54231.0,,11851.0,,,,60592.0,44531.0,1946.0,82.0,1864.0,4.2,201524.265625,1824.9208212086498
48950,11226,36047051602,91134,0,Census Tract 516.02,New York,Kings County,60833.0,,72537.0,49737.0,55417.0,50438.0,,,,64286.0,,79821.0,64881.0,1376.0,147.0,1229.0,10.7,158441.640625,1853.56453614575
48951,11211,36047051700,187367,0,Census Tract 517,New York,Kings County,116705.0,,123102.0,,,,,158438.0,,,,116629.0,103750.0,1435.0,201.0,1234.0,14.0,326521.5390625,2504.08805838245
48952,11226,36047051800,201332,0,Census Tract 518,New York,Kings County,57424.0,,76017.0,46875.0,54076.0,53259.0,,27344.0,,30357.0,,181122.0,44432.0,1394.0,242.0,1152.0,17.4,349992.34375,2529.46832486245
48953,11211,36047051900,274935,0,Census Tract 519,New York,Kings County,131375.0,,176231.0,97321.0,16152.0,,,,,,127900.0,150525.0,,2656.0,442.0,2214.0,16.6,479058.890625,3015.08136635409
48954,11218,36047052000,190572,0,Census Tract 520,New York,Kings County,65288.0,,67639.0,92589.0,,,,28214.0,,48000.0,,109583.0,37371.0,1421.0,212.0,1209.0,14.9,331283.828125,2800.0732252153603
48955,11211,36047052300,144959,0,Census Tract 523,New York,Kings County,53879.0,,87121.0,57348.0,12524.0,53393.0,,100125.0,,35308.0,,102344.0,29896.0,2283.0,412.0,1871.0,18.0,252549.04296875,2073.98513936429
48956,11211,36047052500,124145,0,Census Tract 525,New York,Kings County,34091.0,,67826.0,20721.0,18438.0,20321.0,,,,46181.0,46076.0,41550.0,35179.0,1226.0,141.0,1085.0,11.5,216262.44921875,2049.08331618871
48957,11218,36047052600,169330,0,Census Tract 526,New York,Kings County,67716.0,,85757.0,62936.0,,64693.0,,60658.0,,51037.0,250001.0,83942.0,51755.0,1829.0,255.0,1574.0,13.9,294347.8125,2708.80973942474
48958,11211,36047052700,190002,0,Census Tract 527,New York,Kings County,55170.0,,72576.0,36765.0,,,,80231.0,,32500.0,74297.0,95333.0,37975.0,2383.0,393.0,1990.0,16.5,330991.41796875,2590.9517552543302
48959,11230,36047052800,175595,0,Census Tract 528,New York,Kings County,88125.0,2499.0,83583.0,109917.0,86477.0,85000.0,,39821.0,,,,110795.0,,644.0,140.0,504.0,21.7,305188.6015625,2926.2051072383197
48960,11206,36047052900,174907,0,Census Tract 529,New York,Kings County,31788.0,31103.0,32014.0,44750.0,27986.0,,,,,,,30932.0,56190.0,957.0,77.0,880.0,8.0,304678.50390625,2459.80997207972
48961,11230,36047053000,173246,0,Census Tract 530,New York,Kings County,42401.0,35625.0,45000.0,47115.0,28036.0,,,37188.0,,,,42011.0,56027.0,1125.0,89.0,1036.0,7.9,301077.47265625,2266.56023602439
48962,11206,36047053100,161778,0,Census Tract 531,New York,Kings County,34583.0,18654.0,35464.0,48977.0,64643.0,,,,,51411.0,,26222.0,59726.0,1726.0,144.0,1582.0,8.3,281759.125,2239.3123676642103
48963,11230,36047053200,174306,0,Census Tract 532,New York,Kings County,66513.0,,69196.0,65893.0,58571.0,69696.0,,37125.0,,,93693.0,77589.0,49286.0,991.0,98.0,893.0,9.9,302902.75390625,2767.0824127592796
48964,11211,36047053300,193137,0,Census Tract 533,New York,Kings County,27239.0,14474.0,26948.0,52407.0,19899.0,,,,,,,26810.0,,1654.0,76.0,1578.0,4.6,336404.4453125,2428.0141811909602
48965,11230,36047053400,173382,0,Census Tract 534,New York,Kings County,32578.0,20167.0,37230.0,32917.0,16639.0,21534.0,,,,,2499.0,33167.0,,1281.0,200.0,1081.0,15.6,301269.23828125,2267.21748695399
48966,11211,36047053500,130364,0,Census Tract 535,New York,Kings County,30240.0,,32199.0,30600.0,23580.0,,,,,,,24590.0,46618.0,986.0,104.0,882.0,10.5,227084.80859375,2096.4209753513396
48967,11211,36047053700,167465,0,Census Tract 537,New York,Kings County,33669.0,12574.0,40952.0,,30357.0,,,,,,,33468.0,,671.0,22.0,649.0,3.3,291656.8671875,2282.5656702279002
48968,11230,36047053800,164451,0,Census Tract 538,New York,Kings County,42598.0,,63654.0,66667.0,16460.0,,,48108.0,,,,40278.0,,2054.0,162.0,1892.0,7.9,285709.9765625,2331.86052119127
48969,11211,36047053900,101377,0,Census Tract 539,New York,Kings County,21265.0,,21813.0,,17157.0,,,,,26146.0,,21190.0,21989.0,826.0,50.0,776.0,6.1,176572.03125,1752.94127391328
48970,11230,36047054200,189169,0,Census Tract 542,New York,Kings County,42429.0,,51131.0,62500.0,26019.0,,,,,40679.0,,49130.0,40625.0,1536.0,69.0,1467.0,4.5,328603.0390625,2396.8046401695397
48971,11205,36047054300,1053488,376699,Census Tract 543,New York,Kings County,116250.0,,124063.0,108750.0,,,,,,,,167986.0,,197.0,75.0,122.0,38.1,1825000.87890625,16106.6280558725
48972,11230,36047054400,190006,0,Census Tract 544,New York,Kings County,58218.0,,39861.0,63311.0,58472.0,,,59914.0,,,,60208.0,,1241.0,189.0,1052.0,15.2,330062.4140625,2399.8638773527696
48973,11211,36047054500,167760,0,Census Tract 545,New York,Kings County,20541.0,18955.0,32019.0,,17384.0,,,,,18204.0,,25959.0,17879.0,2396.0,120.0,2276.0,5.0,292215.4609375,2137.1353380966
48974,11210,36047054600,180667,0,Census Tract 546,New York,Kings County,49798.0,,60375.0,37386.0,34361.0,60119.0,,38542.0,,,71196.0,48217.0,,1821.0,157.0,1664.0,8.6,313838.66015625,2673.02759396162
48975,11211,36047054700,170095,0,Census Tract 547,New York,Kings County,41553.0,,50515.0,41250.0,37105.0,,,50909.0,,52813.0,,37432.0,43698.0,1633.0,233.0,1400.0,14.3,292237.88671875,2303.8272867240803
48976,11229,36047054800,173220,0,Census Tract 548,New York,Kings County,61250.0,,115469.0,76250.0,29453.0,,,,,,,61167.0,,765.0,104.0,661.0,13.6,300865.6484375,3175.48326344209
48977,11211,36047054900,195442,0,Census Tract 549,New York,Kings County,101348.0,,144844.0,59402.0,38696.0,,,135833.0,,,,118523.0,65288.0,1619.0,372.0,1247.0,23.0,340078.03125,2511.4903176262696
48978,11229,36047055000,179814,0,Census Tract 550,New York,Kings County,61678.0,,61382.0,82333.0,,,,,,59375.0,,60757.0,59875.0,1383.0,89.0,1294.0,6.4,312314.84375,2280.16437476762
48979,11211,36047055100,231586,0,Census Tract 551,New York,Kings County,67857.0,98056.0,83445.0,63889.0,35977.0,,,,,50417.0,,88490.0,49563.0,2278.0,463.0,1815.0,20.3,403498.19921875,2833.3168016226
48980,11229,36047055200,167669,0,Census Tract 552,New York,Kings County,50726.0,,61023.0,77143.0,,,,73419.0,,,,49938.0,81680.0,1448.0,142.0,1306.0,9.8,291218.609375,2218.49246125594
48981,11211,36047055300,156271,0,Census Tract 553,New York,Kings County,100395.0,,127167.0,86800.0,,,,,,,,125000.0,64792.0,1482.0,297.0,1185.0,20.0,272297.5859375,2218.41787554414
48982,11229,36047055400,169301,0,Census Tract 554,New York,Kings County,45603.0,46065.0,52356.0,60781.0,18962.0,,,47273.0,,,,45645.0,,1617.0,215.0,1402.0,13.3,294047.3671875,2241.67808383166
48983,11211,36047055500,261680,0,Census Tract 555,New York,Kings County,140845.0,30956.0,152750.0,103203.0,,51652.0,,159861.0,,66701.0,149000.0,157222.0,52009.0,3273.0,635.0,2638.0,19.4,455988.70703125,2777.1345752073
48984,11223,36047055600,193199,0,Census Tract 556,New York,Kings County,55257.0,,55682.0,89464.0,32893.0,,,57102.0,,,13625.0,54850.0,,1261.0,132.0,1129.0,10.5,335509.97265625,2359.31619899933
48985,11211,36047055700,282493,0,Census Tract 557,New York,Kings County,90481.0,62885.0,113295.0,,35563.0,,,,,,,92188.0,56389.0,976.0,145.0,831.0,14.9,492307.171875,2840.96068470982
48986,11229,36047055800,171625,0,Census Tract 558,New York,Kings County,62054.0,,73413.0,77955.0,29500.0,,,,,,,62455.0,70667.0,908.0,80.0,828.0,8.8,298048.09375,2250.20985754178
48987,11229,36047056000,184752,0,Census Tract 560,New York,Kings County,52105.0,,66477.0,64525.0,31462.0,,,,,,,62750.0,,1392.0,92.0,1300.0,6.6,320846.55859375,2314.96385982
48988,11211,36047056100,338520,25811,Census Tract 561,New York,Kings County,99526.0,82143.0,124722.0,52969.0,,,,,,,,105078.0,,1609.0,374.0,1235.0,23.2,590132.609375,3340.62135774229
48989,11229,36047056200,170814,0,Census Tract 562,New York,Kings County,86136.0,,,118500.0,64659.0,,,,,,,85455.0,,546.0,47.0,499.0,8.6,296644.03515625,2246.38013049719
48990,11222,36047056300,370286,67755,Census Tract 563,New York,Kings County,77880.0,86058.0,107679.0,64315.0,24946.0,,,,,,,92663.0,68685.0,2223.0,278.0,1945.0,12.5,668618.41796875,3779.6432755202704
48991,11229,36047056400,183221,0,Census Tract 564,New York,Kings County,91215.0,,128125.0,101065.0,47000.0,,,92250.0,,,,86250.0,,959.0,111.0,848.0,11.6,318215.0078125,2574.97149510582
48992,11222,36047056500,237963,0,Census Tract 565,New York,Kings County,98804.0,111429.0,113333.0,91607.0,20465.0,,,128438.0,,,,104758.0,83952.0,1520.0,265.0,1255.0,17.4,414811.0,2730.54440016145
48993,11229,36047056600,171530,0,Census Tract 566,New York,Kings County,80511.0,,58690.0,99500.0,54423.0,87917.0,,103295.0,,36172.0,66250.0,63269.0,55536.0,996.0,140.0,856.0,14.1,297875.88671875,2241.36187670224
48994,11229,36047056800,117817,0,Census Tract 568,New York,Kings County,83810.0,,87721.0,97159.0,68375.0,,,95000.0,,,,83015.0,48194.0,562.0,70.0,492.0,12.5,204597.6875,2097.72622775717
48995,11211,36047056900,127954,0,Census Tract 569,New York,Kings County,98393.0,,126667.0,,31023.0,,,77292.0,,,100341.0,105870.0,,769.0,172.0,597.0,22.4,223004.328125,2307.41682400159
48996,11229,36047057000,262372,0,Census Tract 570,New York,Kings County,65506.0,,72031.0,78125.0,41705.0,,,96786.0,,,,53125.0,,1411.0,67.0,1344.0,4.7,455580.34375,3472.97621147617
48997,11222,36047057100,175867,0,Census Tract 571,New York,Kings County,75833.0,,120769.0,56410.0,22765.0,,,,,,223750.0,71827.0,98681.0,1812.0,292.0,1520.0,16.1,306517.26953125,2219.87798604828
48998,11229,36047057200,243629,0,Census Tract 572,New York,Kings County,23402.0,33075.0,33489.0,22799.0,15513.0,32550.0,,18750.0,,,,16442.0,28500.0,2304.0,25.0,2279.0,1.1,422999.61328125,2607.24924146037
48999,11222,36047057300,170142,0,Census Tract 573,New York,Kings County,88571.0,74250.0,118906.0,67875.0,,,,,,,98523.0,82292.0,116071.0,1064.0,238.0,826.0,22.4,296567.80078125,2263.57171741686
49000,11229,36047057400,159204,0,Census Tract 574,New York,Kings County,81154.0,,98603.0,105865.0,57083.0,,,71250.0,,,,99676.0,,982.0,51.0,931.0,5.2,276453.7578125,2629.12052829477
49001,11222,36047057500,181405,0,Census Tract 575,New York,Kings County,81101.0,,90625.0,82742.0,22742.0,,,,,100951.0,,81033.0,,2115.0,319.0,1796.0,15.1,316238.6328125,2817.83274226511
49002,11229,36047057600,158605,0,Census Tract 576,New York,Kings County,79018.0,,77500.0,91042.0,68958.0,67083.0,,69327.0,,,,92000.0,67292.0,1010.0,87.0,923.0,8.6,275403.5703125,2146.4472107484
49003,11229,36047057800,172233,0,Census Tract 578,New York,Kings County,56217.0,,67292.0,59875.0,35063.0,,,75368.0,,,,58188.0,,1093.0,131.0,962.0,12.0,299065.78125,2218.72819431207
49004,11222,36047057900,749113,51764,Census Tract 579,New York,Kings County,68750.0,38646.0,100000.0,32031.0,14808.0,,,,,,88750.0,83750.0,46250.0,478.0,87.0,391.0,18.2,1192784.875,6473.6451573104005
