Object ID,ZCTA5,modzcta,Geographic Identifier - FIPS Code,Area of Land (Square Meters),Area of Water (Square Meters),Name,State,County,Total households,"Households whose income in the past 12 months was less than $10,000","Households whose income in the past 12 months was $10,000 to $14,999","Households whose income in the past 12 months was $15,000 to $19,999","Households whose income in the past 12 months was $20,000 to $24,999","Households whose income in the past 12 months was $25,000 to $29,999","Households whose income in the past 12 months was $30,000 to $34,999","Households whose income in the past 12 months was $35,000 to $39,999","Households whose income in the past 12 months was $40,000 to $44,999","Households whose income in the past 12 months was $45,000 to $49,999","Households whose income in the past 12 months was $50,000 to $59,999","Households whose income in the past 12 months was $60,000 to $74,999","Households whose income in the past 12 months was $75,000 to $99,999","Households whose income in the past 12 months was $100,000 to $124,999","Households whose income in the past 12 months was $125,000 to $149,999","Households whose income in the past 12 months was $150,000 to $199,999","Households whose income in the past 12 months was $200,000 or more","Households whose income in the past 12 months was less than $75,000","Percent of households whose income in the past 12 months was less than $75,000","Percent of households whose income in the past 12 months was $75,000 to $99,999","Households whose income in the past 12 months was at least $100,000","Percent of households whose income in the past 12 months was at least $100,000",Shape Area,Shape Length
46049,10467,10467,36005037200,186530,0,Census Tract 372,New York,Bronx County,766.0,13.0,49.0,70.0,23.0,57.0,74.0,41.0,63.0,19.0,43.0,129.0,92.0,32.0,13.0,25.0,23.0,581.0,75.8,12.0,93.0,12.1,326552.1796875,2528.83777569448
46050,10457,10457,36005037300,173453,0,Census Tract 373,New York,Bronx County,1901.0,422.0,172.0,198.0,50.0,143.0,90.0,117.0,72.0,123.0,136.0,67.0,117.0,163.0,0.0,31.0,0.0,1590.0,83.6,6.2,194.0,10.2,303429.50390625,2910.26781742682
46051,10467,10467,36005037400,167070,0,Census Tract 374,New York,Bronx County,1544.0,204.0,183.0,160.0,138.0,119.0,43.0,96.0,132.0,10.0,150.0,191.0,26.0,75.0,0.0,3.0,14.0,1426.0,92.4,1.7,92.0,6.0,292494.7734375,2659.03437633378
46052,10457,10457,36005037504,239719,0,Census Tract 375.04,New York,Bronx County,1276.0,335.0,224.0,107.0,162.0,53.0,29.0,45.0,46.0,54.0,34.0,58.0,54.0,24.0,28.0,23.0,0.0,1147.0,89.9,4.2,75.0,5.9,419375.80078125,3563.95717111425
46053,10467,10467,36005037600,124765,0,Census Tract 376,New York,Bronx County,784.0,86.0,59.0,31.0,68.0,35.0,28.0,8.0,13.0,64.0,45.0,144.0,65.0,37.0,69.0,10.0,22.0,581.0,74.1,8.3,138.0,17.6,218428.109375,2339.92361796832
46054,10467,10467,36005037800,131851,0,Census Tract 378,New York,Bronx County,1065.0,148.0,125.0,27.0,38.0,100.0,104.0,10.0,116.0,24.0,32.0,119.0,81.0,22.0,47.0,42.0,30.0,843.0,79.2,7.6,141.0,13.2,230864.69921875,2077.63497629223
46055,10457,10457,36005037900,191332,0,Census Tract 379,New York,Bronx County,1480.0,193.0,358.0,117.0,121.0,50.0,161.0,58.0,48.0,15.0,25.0,152.0,98.0,77.0,7.0,0.0,0.0,1298.0,87.7,6.6,84.0,5.7,334735.640625,3383.76580688218
46056,10467,10467,36005038000,213585,0,Census Tract 380,New York,Bronx County,1915.0,318.0,133.0,242.0,123.0,74.0,69.0,93.0,76.0,60.0,169.0,193.0,192.0,80.0,12.0,67.0,14.0,1550.0,80.9,10.0,173.0,9.0,373964.375,2456.57291329353
46057,10457,10457,36005038100,151507,0,Census Tract 381,New York,Bronx County,2289.0,262.0,241.0,207.0,263.0,86.0,69.0,184.0,234.0,66.0,138.0,126.0,164.0,153.0,13.0,44.0,39.0,1876.0,82.0,7.2,249.0,10.9,265066.13671875,2738.74957096261
46058,10469,10469,36005038200,157168,0,Census Tract 382,New York,Bronx County,923.0,79.0,18.0,99.0,66.0,60.0,15.0,41.0,49.0,46.0,76.0,78.0,151.0,56.0,12.0,51.0,26.0,627.0,67.9,16.4,145.0,15.7,275178.0,3179.36025173335
46059,10457,10457,36005038301,94777,0,Census Tract 383.01,New York,Bronx County,1566.0,199.0,183.0,107.0,39.0,172.0,46.0,50.0,65.0,111.0,158.0,181.0,118.0,38.0,53.0,29.0,17.0,1311.0,83.7,7.5,137.0,8.7,165839.625,1669.51170344957
46059,10458,10458,36005038301,94777,0,Census Tract 383.01,New York,Bronx County,1566.0,199.0,183.0,107.0,39.0,172.0,46.0,50.0,65.0,111.0,158.0,181.0,118.0,38.0,53.0,29.0,17.0,1311.0,83.7,7.5,137.0,8.7,165839.625,1669.51170344957
46060,10457,10457,36005038302,145689,0,Census Tract 383.02,New York,Bronx County,1975.0,526.0,258.0,139.0,164.0,64.0,166.0,121.0,62.0,57.0,115.0,99.0,148.0,25.0,0.0,31.0,0.0,1771.0,89.7,7.5,56.0,2.8,254926.7265625,3250.90183036594
46060,10458,10458,36005038302,145689,0,Census Tract 383.02,New York,Bronx County,1975.0,526.0,258.0,139.0,164.0,64.0,166.0,121.0,62.0,57.0,115.0,99.0,148.0,25.0,0.0,31.0,0.0,1771.0,89.7,7.5,56.0,2.8,254926.7265625,3250.90183036594
46061,10457,10457,36005038500,189195,0,Census Tract 385,New York,Bronx County,1674.0,421.0,268.0,137.0,150.0,108.0,76.0,87.0,110.0,69.0,77.0,50.0,52.0,41.0,14.0,0.0,14.0,1553.0,92.8,3.1,69.0,4.1,331041.88671875,3076.91092219261
46061,10458,10458,36005038500,189195,0,Census Tract 385,New York,Bronx County,1674.0,421.0,268.0,137.0,150.0,108.0,76.0,87.0,110.0,69.0,77.0,50.0,52.0,41.0,14.0,0.0,14.0,1553.0,92.8,3.1,69.0,4.1,331041.88671875,3076.91092219261
46062,10466,10466,36005038600,409291,0,Census Tract 386,New York,Bronx County,2682.0,16.0,255.0,131.0,114.0,370.0,130.0,54.0,109.0,0.0,298.0,351.0,250.0,284.0,133.0,178.0,9.0,1828.0,68.2,9.3,604.0,22.5,716663.57421875,3921.2364530766204
46062,10469,10469,36005038600,409291,0,Census Tract 386,New York,Bronx County,2682.0,16.0,255.0,131.0,114.0,370.0,130.0,54.0,109.0,0.0,298.0,351.0,250.0,284.0,133.0,178.0,9.0,1828.0,68.2,9.3,604.0,22.5,716663.57421875,3921.2364530766204
46063,10458,10458,36005038700,188318,0,Census Tract 387,New York,Bronx County,1197.0,202.0,141.0,97.0,70.0,37.0,102.0,35.0,84.0,65.0,99.0,158.0,71.0,36.0,0.0,0.0,0.0,1090.0,91.1,5.9,36.0,3.0,329530.39453125,2503.08255280814
46064,10469,10469,36005038800,148659,0,Census Tract 388,New York,Bronx County,869.0,102.0,35.0,43.0,23.0,18.0,71.0,31.0,63.0,0.0,50.0,100.0,103.0,93.0,62.0,35.0,40.0,536.0,61.7,11.9,230.0,26.5,260297.70703125,2074.41119684756
46065,10458,10458,36005038900,170340,0,Census Tract 389,New York,Bronx County,1667.0,325.0,187.0,122.0,50.0,39.0,129.0,141.0,98.0,106.0,156.0,100.0,102.0,29.0,77.0,6.0,0.0,1453.0,87.2,6.1,112.0,6.7,298053.1328125,2183.20546295328
46066,10467,10467,36005039000,181646,0,Census Tract 390,New York,Bronx County,978.0,99.0,39.0,65.0,10.0,95.0,135.0,9.0,56.0,84.0,106.0,73.0,73.0,36.0,39.0,45.0,14.0,771.0,78.8,7.5,134.0,13.7,318074.55859375,2316.66674489031
46067,10457,10457,36005039100,205723,0,Census Tract 391,New York,Bronx County,2447.0,211.0,306.0,265.0,157.0,165.0,240.0,96.0,97.0,138.0,290.0,197.0,83.0,137.0,65.0,0.0,0.0,2162.0,88.4,3.4,202.0,8.3,359933.00390625,2372.98755913608
46067,10458,10458,36005039100,205723,0,Census Tract 391,New York,Bronx County,2447.0,211.0,306.0,265.0,157.0,165.0,240.0,96.0,97.0,138.0,290.0,197.0,83.0,137.0,65.0,0.0,0.0,2162.0,88.4,3.4,202.0,8.3,359933.00390625,2372.98755913608
46068,10467,10467,36005039200,96134,0,Census Tract 392,New York,Bronx County,638.0,84.0,27.0,59.0,14.0,3.0,38.0,64.0,33.0,13.0,92.0,130.0,17.0,17.0,6.0,27.0,14.0,557.0,87.3,2.7,64.0,10.0,168344.61328125,1651.60928788278
46069,10457,10457,36005039300,181726,0,Census Tract 393,New York,Bronx County,3245.0,783.0,420.0,300.0,312.0,248.0,106.0,190.0,154.0,74.0,105.0,210.0,109.0,192.0,0.0,0.0,42.0,2902.0,89.4,3.4,234.0,7.2,317938.2578125,3110.30728273144
46069,10458,10458,36005039300,181726,0,Census Tract 393,New York,Bronx County,3245.0,783.0,420.0,300.0,312.0,248.0,106.0,190.0,154.0,74.0,105.0,210.0,109.0,192.0,0.0,0.0,42.0,2902.0,89.4,3.4,234.0,7.2,317938.2578125,3110.30728273144
46069,10460,10460,36005039300,181726,0,Census Tract 393,New York,Bronx County,3245.0,783.0,420.0,300.0,312.0,248.0,106.0,190.0,154.0,74.0,105.0,210.0,109.0,192.0,0.0,0.0,42.0,2902.0,89.4,3.4,234.0,7.2,317938.2578125,3110.30728273144
46070,10466,10466,36005039400,145220,0,Census Tract 394,New York,Bronx County,1682.0,256.0,174.0,82.0,232.0,22.0,83.0,26.0,85.0,54.0,152.0,171.0,151.0,84.0,42.0,41.0,27.0,1337.0,79.5,9.0,194.0,11.5,254329.65234375,2244.6527030681
46070,10467,10467,36005039400,145220,0,Census Tract 394,New York,Bronx County,1682.0,256.0,174.0,82.0,232.0,22.0,83.0,26.0,85.0,54.0,152.0,171.0,151.0,84.0,42.0,41.0,27.0,1337.0,79.5,9.0,194.0,11.5,254329.65234375,2244.6527030681
46071,10457,10457,36005039500,409402,0,Census Tract 395,New York,Bronx County,1567.0,282.0,268.0,134.0,66.0,124.0,33.0,107.0,91.0,31.0,124.0,109.0,104.0,38.0,7.0,49.0,0.0,1369.0,87.4,6.6,94.0,6.0,716177.56640625,4667.63228028649
46072,10466,10466,36005039600,223225,0,Census Tract 396,New York,Bronx County,1364.0,175.0,121.0,60.0,71.0,30.0,102.0,58.0,78.0,109.0,67.0,114.0,115.0,66.0,139.0,38.0,21.0,985.0,72.2,8.4,264.0,19.4,390918.91015625,2513.96235400596
46072,10467,10467,36005039600,223225,0,Census Tract 396,New York,Bronx County,1364.0,175.0,121.0,60.0,71.0,30.0,102.0,58.0,78.0,109.0,67.0,114.0,115.0,66.0,139.0,38.0,21.0,985.0,72.2,8.4,264.0,19.4,390918.91015625,2513.96235400596
46073,10458,10458,36005039700,518180,0,Census Tract 397,New York,Bronx County,544.0,94.0,66.0,25.0,58.0,26.0,37.0,39.0,17.0,37.0,60.0,11.0,31.0,34.0,9.0,0.0,0.0,470.0,86.4,5.7,43.0,7.9,906842.1015625,4497.8028218932395
46074,10466,10466,36005039800,201853,0,Census Tract 398,New York,Bronx County,1065.0,85.0,0.0,11.0,23.0,0.0,79.0,53.0,0.0,53.0,107.0,90.0,195.0,129.0,132.0,53.0,55.0,501.0,47.0,18.3,369.0,34.6,353476.83203125,2382.8892956596696
46074,10469,10469,36005039800,201853,0,Census Tract 398,New York,Bronx County,1065.0,85.0,0.0,11.0,23.0,0.0,79.0,53.0,0.0,53.0,107.0,90.0,195.0,129.0,132.0,53.0,55.0,501.0,47.0,18.3,369.0,34.6,353476.83203125,2382.8892956596696
46075,10458,10458,36005039901,151654,0,Census Tract 399.01,New York,Bronx County,1705.0,253.0,269.0,199.0,105.0,123.0,92.0,52.0,34.0,47.0,190.0,168.0,64.0,95.0,14.0,0.0,0.0,1532.0,89.9,3.8,109.0,6.4,265412.6875,2135.73073804458
46076,10458,10458,36005039902,121399,0,Census Tract 399.02,New York,Bronx County,1768.0,359.0,207.0,133.0,90.0,32.0,140.0,140.0,114.0,105.0,73.0,59.0,164.0,54.0,71.0,20.0,7.0,1452.0,82.1,9.3,152.0,8.6,212446.61328125,2071.77994586334
46077,10468,10468,36005040100,170429,0,Census Tract 401,New York,Bronx County,1510.0,219.0,122.0,53.0,270.0,26.0,66.0,78.0,159.0,6.0,96.0,173.0,153.0,79.0,0.0,0.0,10.0,1268.0,84.0,10.1,89.0,5.9,298286.32421875,2277.09048776159
46078,10458,10458,36005040302,62696,0,Census Tract 403.02,New York,Bronx County,1445.0,223.0,198.0,90.0,54.0,166.0,66.0,103.0,54.0,18.0,141.0,108.0,142.0,45.0,28.0,9.0,0.0,1221.0,84.5,9.8,82.0,5.7,109741.64453125,1790.94085785882
46079,10468,10468,36005040303,87550,0,Census Tract 403.03,New York,Bronx County,1541.0,154.0,83.0,175.0,118.0,82.0,97.0,115.0,86.0,38.0,159.0,112.0,156.0,90.0,25.0,22.0,29.0,1219.0,79.1,10.1,166.0,10.8,153250.76171875,1559.93992905366
46080,10468,10468,36005040304,67355,0,Census Tract 403.04,New York,Bronx County,1203.0,168.0,253.0,101.0,105.0,27.0,50.0,34.0,65.0,56.0,70.0,24.0,174.0,33.0,25.0,18.0,0.0,953.0,79.2,14.5,76.0,6.3,117894.47265625,1396.4630081082598
46081,10466,10466,36005040400,215289,0,Census Tract 404,New York,Bronx County,1090.0,133.0,35.0,48.0,0.0,41.0,95.0,36.0,48.0,52.0,16.0,130.0,119.0,186.0,70.0,4.0,77.0,634.0,58.2,10.9,337.0,30.9,377040.3671875,2466.78795903559
46082,10458,10458,36005040501,82860,0,Census Tract 405.01,New York,Bronx County,1332.0,115.0,118.0,149.0,80.0,36.0,58.0,127.0,37.0,67.0,225.0,58.0,121.0,80.0,7.0,26.0,28.0,1070.0,80.3,9.1,141.0,10.6,145034.65234375,1838.4889400503
46083,10458,10458,36005040502,141217,0,Census Tract 405.02,New York,Bronx County,2265.0,435.0,223.0,96.0,175.0,102.0,95.0,77.0,106.0,102.0,135.0,125.0,256.0,80.0,26.0,88.0,144.0,1671.0,73.8,11.3,338.0,14.9,247165.421875,2159.63676914459
46084,10466,10466,36005040600,223327,0,Census Tract 406,New York,Bronx County,1188.0,150.0,87.0,42.0,96.0,74.0,54.0,75.0,11.0,65.0,127.0,77.0,68.0,162.0,9.0,43.0,48.0,858.0,72.2,5.7,262.0,22.1,391138.05859375,2517.6047358208602
46085,10468,10468,36005040701,58237,0,Census Tract 407.01,New York,Bronx County,1223.0,136.0,148.0,167.0,58.0,61.0,55.0,25.0,46.0,61.0,106.0,124.0,97.0,59.0,50.0,0.0,30.0,987.0,80.7,7.9,139.0,11.4,101945.66796875,1573.87678809508
46086,10458,10458,36005040702,182164,0,Census Tract 407.02,New York,Bronx County,2624.0,328.0,116.0,130.0,204.0,328.0,168.0,117.0,127.0,90.0,336.0,269.0,268.0,68.0,16.0,15.0,44.0,2213.0,84.3,10.2,143.0,5.4,318864.0078125,2500.0659096783397
46087,10466,10466,36005040800,124014,0,Census Tract 408,New York,Bronx County,1611.0,259.0,235.0,161.0,98.0,6.0,87.0,64.0,15.0,49.0,149.0,206.0,116.0,83.0,47.0,22.0,14.0,1329.0,82.5,7.2,166.0,10.3,217213.26171875,2031.1840454686899
46088,10463,10463,36005040900,825703,345779,Census Tract 409,New York,Bronx County,1409.0,84.0,47.0,87.0,86.0,18.0,116.0,118.0,87.0,78.0,103.0,110.0,210.0,102.0,42.0,85.0,36.0,934.0,66.3,14.9,265.0,18.8,2051062.25,6264.212106495551
46088,10468,10468,36005040900,825703,345779,Census Tract 409,New York,Bronx County,1409.0,84.0,47.0,87.0,86.0,18.0,116.0,118.0,87.0,78.0,103.0,110.0,210.0,102.0,42.0,85.0,36.0,934.0,66.3,14.9,265.0,18.8,2051062.25,6264.212106495551
46089,10468,10468,36005041100,121611,0,Census Tract 411,New York,Bronx County,1208.0,205.0,60.0,54.0,41.0,71.0,81.0,107.0,45.0,36.0,37.0,129.0,125.0,111.0,46.0,1.0,59.0,866.0,71.7,10.3,217.0,18.0,212917.74609375,2364.44224569616
46090,10458,10458,36005041300,173358,0,Census Tract 413,New York,Bronx County,2929.0,275.0,332.0,214.0,106.0,85.0,130.0,98.0,135.0,127.0,284.0,412.0,393.0,110.0,92.0,103.0,33.0,2198.0,75.0,13.4,338.0,11.5,303494.67578125,2580.68398468297
46091,10470,10470,36005041400,522982,0,Census Tract 414,New York,Bronx County,1696.0,115.0,64.0,150.0,63.0,158.0,32.0,45.0,117.0,54.0,151.0,171.0,192.0,178.0,48.0,125.0,33.0,1120.0,66.0,11.3,384.0,22.6,916382.69140625,5808.3701492827695
46092,10458,10458,36005041500,135858,0,Census Tract 415,New York,Bronx County,2330.0,158.0,208.0,161.0,106.0,90.0,218.0,82.0,82.0,75.0,390.0,225.0,302.0,98.0,106.0,11.0,18.0,1795.0,77.0,13.0,233.0,10.0,237816.0546875,2090.86972757393
46093,10466,10466,36005041800,268871,0,Census Tract 418,New York,Bronx County,1271.0,208.0,69.0,108.0,39.0,63.0,74.0,61.0,117.0,40.0,50.0,94.0,217.0,41.0,38.0,52.0,0.0,923.0,72.6,17.1,131.0,10.3,471029.2421875,2944.47792197294
46093,10470,10470,36005041800,268871,0,Census Tract 418,New York,Bronx County,1271.0,208.0,69.0,108.0,39.0,63.0,74.0,61.0,117.0,40.0,50.0,94.0,217.0,41.0,38.0,52.0,0.0,923.0,72.6,17.1,131.0,10.3,471029.2421875,2944.47792197294
46094,10467,10467,36005041900,325906,0,Census Tract 419,New York,Bronx County,2470.0,299.0,286.0,160.0,64.0,215.0,337.0,101.0,104.0,141.0,230.0,77.0,193.0,57.0,89.0,71.0,46.0,2014.0,81.5,7.8,263.0,10.6,570610.22265625,3461.50531912655
46095,10466,10466,36005042000,150497,0,Census Tract 420,New York,Bronx County,1483.0,135.0,311.0,107.0,48.0,103.0,13.0,52.0,89.0,90.0,64.0,171.0,149.0,74.0,41.0,27.0,9.0,1183.0,79.8,10.0,151.0,10.2,263622.0,2039.62081034464
46096,10467,10467,36005042100,246182,0,Census Tract 421,New York,Bronx County,2149.0,287.0,265.0,109.0,92.0,128.0,198.0,64.0,161.0,54.0,161.0,336.0,96.0,40.0,66.0,46.0,46.0,1855.0,86.3,4.5,198.0,9.2,431084.19921875,3495.7427545985997
46097,10466,10466,36005042200,174693,0,Census Tract 422,New York,Bronx County,1103.0,127.0,36.0,43.0,46.0,64.0,54.0,95.0,55.0,48.0,96.0,102.0,19.0,130.0,74.0,104.0,10.0,766.0,69.4,1.7,318.0,28.8,305992.21875,2251.5940227983397
46098,10467,10467,36005042300,180376,0,Census Tract 423,New York,Bronx County,1368.0,202.0,100.0,31.0,114.0,34.0,78.0,127.0,67.0,38.0,22.0,122.0,190.0,42.0,88.0,88.0,25.0,935.0,68.3,13.9,243.0,17.8,315810.07421875,2493.2481213415804
46099,10466,10466,36005042400,175087,0,Census Tract 424,New York,Bronx County,844.0,85.0,26.0,31.0,25.0,33.0,31.0,13.0,15.0,25.0,36.0,88.0,136.0,136.0,46.0,72.0,46.0,408.0,48.3,16.1,300.0,35.5,306664.98046875,2292.9991635389
46100,10458,10458,36005042500,293818,0,Census Tract 425,New York,Bronx County,2130.0,285.0,190.0,276.0,146.0,136.0,65.0,102.0,32.0,86.0,132.0,244.0,186.0,93.0,138.0,0.0,19.0,1694.0,79.5,8.7,250.0,11.7,514338.1796875,3362.6430068656396
46100,10467,10467,36005042500,293818,0,Census Tract 425,New York,Bronx County,2130.0,285.0,190.0,276.0,146.0,136.0,65.0,102.0,32.0,86.0,132.0,244.0,186.0,93.0,138.0,0.0,19.0,1694.0,79.5,8.7,250.0,11.7,514338.1796875,3362.6430068656396
46101,10466,10466,36005042600,507577,0,Census Tract 426,New York,Bronx County,2011.0,125.0,76.0,22.0,0.0,113.0,185.0,25.0,102.0,1.0,182.0,98.0,228.0,370.0,178.0,143.0,163.0,929.0,46.2,11.3,854.0,42.5,889057.0703125,4490.69795601026
46102,10466,10466,36005042800,169199,0,Census Tract 428,New York,Bronx County,716.0,50.0,26.0,6.0,19.0,12.0,22.0,0.0,40.0,34.0,33.0,103.0,113.0,86.0,81.0,43.0,48.0,345.0,48.2,15.8,258.0,36.0,296397.4609375,2187.87138467439
46103,10467,10467,36005042901,102256,0,Census Tract 429.01,New York,Bronx County,1240.0,149.0,130.0,119.0,84.0,100.0,34.0,44.0,56.0,64.0,154.0,118.0,49.0,79.0,32.0,21.0,7.0,1052.0,84.8,4.0,139.0,11.2,179023.359375,2612.5362176888198
46104,10467,10467,36005042902,94576,0,Census Tract 429.02,New York,Bronx County,1599.0,188.0,187.0,149.0,77.0,173.0,62.0,75.0,113.0,59.0,77.0,153.0,120.0,93.0,36.0,37.0,0.0,1313.0,82.1,7.5,166.0,10.4,165586.734375,1853.3471272810998
46105,10466,10466,36005043000,206163,0,Census Tract 430,New York,Bronx County,1012.0,18.0,91.0,9.0,106.0,0.0,46.0,97.0,47.0,0.0,82.0,50.0,175.0,120.0,35.0,22.0,114.0,546.0,54.0,17.3,291.0,28.8,361138.3203125,2359.71562226964
46106,10467,10467,36005043100,214577,0,Census Tract 431,New York,Bronx County,3549.0,400.0,394.0,307.0,237.0,346.0,217.0,152.0,301.0,126.0,216.0,386.0,207.0,92.0,116.0,27.0,25.0,3082.0,86.8,5.8,260.0,7.3,375747.84375,4269.51472988755
46107,10466,10466,36005043400,350972,0,Census Tract 434,New York,Bronx County,1257.0,180.0,85.0,35.0,46.0,99.0,41.0,64.0,23.0,74.0,114.0,94.0,147.0,107.0,78.0,45.0,25.0,855.0,68.0,11.7,255.0,20.3,614887.2578125,4180.80882688461
46107,10470,10470,36005043400,350972,0,Census Tract 434,New York,Bronx County,1257.0,180.0,85.0,35.0,46.0,99.0,41.0,64.0,23.0,74.0,114.0,94.0,147.0,107.0,78.0,45.0,25.0,855.0,68.0,11.7,255.0,20.3,614887.2578125,4180.80882688461
46108,10467,10467,36005043500,6714066,32176,Census Tract 435,New York,Bronx County,144.0,49.0,24.0,0.0,10.0,11.0,0.0,5.0,10.0,5.0,10.0,5.0,15.0,0.0,0.0,0.0,0.0,129.0,89.6,10.4,0.0,0.0,11817811.6054688,18507.750330106002
46108,10470,10470,36005043500,6714066,32176,Census Tract 435,New York,Bronx County,144.0,49.0,24.0,0.0,10.0,11.0,0.0,5.0,10.0,5.0,10.0,5.0,15.0,0.0,0.0,0.0,0.0,129.0,89.6,10.4,0.0,0.0,11817811.6054688,18507.750330106002
46108,10471,10471,36005043500,6714066,32176,Census Tract 435,New York,Bronx County,144.0,49.0,24.0,0.0,10.0,11.0,0.0,5.0,10.0,5.0,10.0,5.0,15.0,0.0,0.0,0.0,0.0,129.0,89.6,10.4,0.0,0.0,11817811.6054688,18507.750330106002
46109,10466,10466,36005043600,154651,0,Census Tract 436,New York,Bronx County,717.0,110.0,11.0,10.0,11.0,28.0,8.0,20.0,30.0,7.0,77.0,126.0,49.0,71.0,34.0,84.0,41.0,438.0,61.1,6.8,230.0,32.1,270932.48828125,2249.06828860862
46110,10466,10466,36005044200,242879,0,Census Tract 442,New York,Bronx County,1318.0,242.0,169.0,30.0,0.0,13.0,96.0,30.0,42.0,12.0,185.0,165.0,103.0,95.0,0.0,42.0,94.0,984.0,74.7,7.8,231.0,17.5,425587.01171875,2922.00093577454
46110,10470,10470,36005044200,242879,0,Census Tract 442,New York,Bronx County,1318.0,242.0,169.0,30.0,0.0,13.0,96.0,30.0,42.0,12.0,185.0,165.0,103.0,95.0,0.0,42.0,94.0,984.0,74.7,7.8,231.0,17.5,425587.01171875,2922.00093577454
46111,10466,10466,36005044400,365065,0,Census Tract 444,New York,Bronx County,1307.0,46.0,99.0,9.0,35.0,34.0,42.0,25.0,33.0,0.0,164.0,201.0,247.0,146.0,121.0,79.0,26.0,688.0,52.6,18.9,372.0,28.5,639601.42578125,3148.7609957847303
46112,10466,10466,36005044800,168089,0,Census Tract 448,New York,Bronx County,645.0,11.0,12.0,55.0,12.0,0.0,25.0,53.0,16.0,34.0,40.0,33.0,80.0,76.0,41.0,100.0,57.0,291.0,45.1,12.4,274.0,42.5,294461.50390625,2198.3511302781303
46113,10470,10470,36005044901,158135,0,Census Tract 449.01,New York,Bronx County,823.0,34.0,83.0,48.0,31.0,14.0,18.0,0.0,41.0,71.0,62.0,68.0,110.0,71.0,72.0,20.0,80.0,470.0,57.1,13.4,243.0,29.5,277038.71875,2250.42497678672
46114,10470,10470,36005044902,156698,0,Census Tract 449.02,New York,Bronx County,821.0,65.0,22.0,54.0,29.0,38.0,58.0,31.0,37.0,11.0,46.0,52.0,146.0,61.0,69.0,30.0,72.0,443.0,54.0,17.8,232.0,28.3,274533.42578125,2444.26085882956
46115,10470,10470,36005045101,176003,0,Census Tract 451.01,New York,Bronx County,754.0,21.0,10.0,26.0,24.0,40.0,31.0,16.0,29.0,55.0,24.0,83.0,157.0,111.0,33.0,27.0,67.0,359.0,47.6,20.8,238.0,31.6,308340.08984375,2670.02656788055
46116,10470,10470,36005045102,205999,0,Census Tract 451.02,New York,Bronx County,838.0,5.0,16.0,32.0,63.0,27.0,22.0,6.0,58.0,33.0,64.0,137.0,112.0,125.0,39.0,55.0,44.0,463.0,55.3,13.4,263.0,31.4,360926.2890625,3464.52492285315
46117,10464,10464,36005045600,826610,16840,Census Tract 456,New York,Bronx County,1021.0,0.0,22.0,45.0,34.0,40.0,37.0,64.0,25.0,0.0,89.0,9.0,205.0,48.0,141.0,150.0,112.0,365.0,35.7,20.1,451.0,44.2,1461859.15234375,11443.8937951745
46117,10466,10466,36005045600,826610,16840,Census Tract 456,New York,Bronx County,1021.0,0.0,22.0,45.0,34.0,40.0,37.0,64.0,25.0,0.0,89.0,9.0,205.0,48.0,141.0,150.0,112.0,365.0,35.7,20.1,451.0,44.2,1461859.15234375,11443.8937951745
46117,10475,10475,36005045600,826610,16840,Census Tract 456,New York,Bronx County,1021.0,0.0,22.0,45.0,34.0,40.0,37.0,64.0,25.0,0.0,89.0,9.0,205.0,48.0,141.0,150.0,112.0,365.0,35.7,20.1,451.0,44.2,1461859.15234375,11443.8937951745
46118,10466,10466,36005045800,239682,0,Census Tract 458,New York,Bronx County,2034.0,517.0,201.0,139.0,184.0,274.0,36.0,275.0,46.0,66.0,82.0,158.0,56.0,0.0,0.0,0.0,0.0,1978.0,97.2,2.8,0.0,0.0,419757.23828125,2608.48014802104
46119,10466,10466,36005046000,287815,0,Census Tract 460,New York,Bronx County,1069.0,195.0,154.0,67.0,62.0,46.0,42.0,11.0,54.0,50.0,38.0,88.0,97.0,34.0,83.0,35.0,13.0,807.0,75.5,9.1,165.0,15.4,504000.640625,3032.88613216791
46119,10469,10469,36005046000,287815,0,Census Tract 460,New York,Bronx County,1069.0,195.0,154.0,67.0,62.0,46.0,42.0,11.0,54.0,50.0,38.0,88.0,97.0,34.0,83.0,35.0,13.0,807.0,75.5,9.1,165.0,15.4,504000.640625,3032.88613216791
46120,10475,10475,36005046201,2059737,134333,Census Tract 462.01,New York,Bronx County,12827.0,750.0,1001.0,489.0,647.0,821.0,867.0,453.0,808.0,566.0,1082.0,1348.0,1589.0,936.0,621.0,679.0,170.0,8832.0,68.9,12.4,2406.0,18.8,3657412.8515625,8893.73280570007
46121,10469,10469,36005046202,939524,14970,Census Tract 462.02,New York,Bronx County,2705.0,306.0,265.0,152.0,134.0,170.0,29.0,82.0,162.0,48.0,84.0,277.0,327.0,262.0,203.0,167.0,37.0,1709.0,63.2,12.1,669.0,24.7,1653374.93359375,9360.30877106702
46121,10475,10475,36005046202,939524,14970,Census Tract 462.02,New York,Bronx County,2705.0,306.0,265.0,152.0,134.0,170.0,29.0,82.0,162.0,48.0,84.0,277.0,327.0,262.0,203.0,167.0,37.0,1709.0,63.2,12.1,669.0,24.7,1653374.93359375,9360.30877106702
46122,10466,10466,36005048400,697175,0,Census Tract 484,New York,Bronx County,1246.0,45.0,37.0,31.0,48.0,32.0,54.0,44.0,49.0,39.0,69.0,189.0,164.0,81.0,123.0,180.0,61.0,637.0,51.1,13.2,445.0,35.7,1220986.34375,5034.12062551075
